id,date,happy
1874,10/2/2019 18:21,0
1875,10/2/2019 18:21,0
1876,10/2/2019 18:21,0
1877,10/2/2019 18:21,0
1878,10/2/2019 18:21,0
1879,10/2/2019 18:21,0
1880,10/2/2019 18:21,0
1881,10/2/2019 18:22,0
1882,10/2/2019 18:22,1
1883,10/2/2019 18:22,0
1884,10/2/2019 18:22,1
1885,10/2/2019 18:22,1
1886,10/2/2019 18:22,0
1887,10/2/2019 18:22,1
1888,10/2/2019 18:22,1
1889,10/2/2019 18:22,0
1890,10/2/2019 18:22,0
1891,10/2/2019 18:22,0
1892,10/2/2019 18:22,0
1893,10/2/2019 18:22,0
1894,10/2/2019 18:22,0
1895,10/2/2019 18:22,0
1896,10/2/2019 18:22,0
1897,10/2/2019 18:22,0
1898,10/2/2019 18:22,0
1899,10/2/2019 18:22,0
1900,10/2/2019 18:22,0
1901,10/2/2019 18:23,0
1902,10/2/2019 18:23,0
1903,10/2/2019 18:32,0
1904,10/2/2019 18:32,1
1905,10/2/2019 18:32,1
1906,10/2/2019 18:32,1
1907,10/2/2019 18:32,1
1908,10/2/2019 18:49,0
1909,10/2/2019 18:51,0
1910,10/2/2019 19:01,1
1911,10/2/2019 19:05,1
1912,10/2/2019 19:05,1
1913,10/2/2019 19:05,1
1914,10/2/2019 19:05,1
1915,10/2/2019 19:05,1
1916,10/2/2019 19:05,1
1917,10/2/2019 19:05,1
1918,10/2/2019 19:05,1
1919,10/2/2019 19:05,1
1920,10/2/2019 19:05,1
1921,10/2/2019 19:05,1
1922,10/2/2019 19:05,1
1923,10/2/2019 19:05,1
1924,10/2/2019 19:05,1
1925,10/2/2019 19:05,1
1926,10/2/2019 19:05,1
1927,10/2/2019 19:05,1
1928,10/2/2019 19:05,1
1929,10/2/2019 19:05,1
1930,10/2/2019 19:05,1
1931,10/2/2019 19:05,1
1932,10/2/2019 19:05,1
1933,10/2/2019 19:05,1
1934,10/2/2019 19:40,1
1935,10/4/2019 10:01,1
1936,10/4/2019 10:01,0
1937,10/4/2019 10:02,1
1938,10/4/2019 10:02,0
1939,10/4/2019 10:02,0
1940,10/4/2019 10:02,1
1941,10/4/2019 10:02,1
1942,10/4/2019 10:02,1
1943,10/4/2019 10:12,1
1944,10/4/2019 10:12,0
1945,10/4/2019 10:12,0
1946,10/4/2019 10:12,1
1947,10/4/2019 10:21,1
1948,10/4/2019 10:22,1
1949,10/4/2019 11:07,1
1950,10/4/2019 11:07,1
1951,10/4/2019 11:10,0
1952,10/4/2019 11:10,0
1953,10/4/2019 11:11,0
1954,10/4/2019 11:11,0
1955,10/4/2019 11:11,0
1956,10/4/2019 11:20,0
1957,10/4/2019 11:20,1
1958,10/4/2019 11:26,1
1959,10/4/2019 11:26,0
1960,10/4/2019 11:26,1
1961,10/4/2019 11:27,0
1962,10/4/2019 11:31,1
1963,10/4/2019 11:31,1
1964,10/4/2019 11:31,0
1965,10/4/2019 11:31,1
1966,10/4/2019 11:31,1
1967,10/4/2019 11:31,1
1968,10/4/2019 11:35,0
1969,10/4/2019 11:39,0
1970,10/4/2019 11:39,0
1971,10/4/2019 11:39,1
1972,10/4/2019 11:39,0
1973,10/4/2019 11:39,0
1974,10/4/2019 11:39,0
1975,10/4/2019 11:39,1
1976,10/4/2019 11:39,1
1977,10/4/2019 11:39,1
1978,10/4/2019 11:39,1
1979,10/4/2019 11:39,1
1980,10/4/2019 11:39,1
1981,10/4/2019 11:39,1
1982,10/4/2019 11:39,1
1983,10/4/2019 11:39,1
1984,10/4/2019 11:39,1
1985,10/4/2019 11:39,1
1986,10/4/2019 11:39,1
1987,10/4/2019 11:39,1
1988,10/4/2019 11:39,1
1989,10/4/2019 11:40,1
1990,10/4/2019 11:40,1
1991,10/4/2019 11:41,0
1992,10/4/2019 11:41,0
1993,10/4/2019 11:41,0
1994,10/4/2019 11:41,0
1995,10/4/2019 11:41,0
1996,10/4/2019 11:41,0
1997,10/4/2019 11:41,0
1998,10/4/2019 11:42,1
1999,10/4/2019 11:42,0
2000,10/4/2019 11:42,0
2001,10/4/2019 11:42,0
2002,10/4/2019 11:42,0
2003,10/4/2019 11:42,0
2004,10/4/2019 11:42,0
2005,10/4/2019 11:42,1
2006,10/4/2019 11:42,1
2007,10/4/2019 11:42,0
2008,10/4/2019 11:42,0
2009,10/4/2019 11:42,0
2010,10/4/2019 11:42,0
2011,10/4/2019 11:42,0
2012,10/4/2019 11:42,1
2013,10/4/2019 11:42,0
2014,10/4/2019 11:42,1
2015,10/4/2019 11:42,0
2016,10/4/2019 11:42,0
2017,10/4/2019 11:42,1
2018,10/4/2019 11:42,0
2019,10/4/2019 11:42,0
2020,10/4/2019 11:42,0
2021,10/4/2019 11:42,1
2022,10/4/2019 11:42,1
2023,10/4/2019 11:42,0
2024,10/4/2019 11:42,0
2025,10/4/2019 11:42,1
2026,10/4/2019 11:42,1
2027,10/4/2019 11:42,0
2028,10/4/2019 11:42,0
2029,10/4/2019 11:42,0
2030,10/4/2019 11:42,1
2031,10/4/2019 11:42,1
2032,10/4/2019 11:42,0
2033,10/4/2019 11:42,0
2034,10/4/2019 11:42,1
2035,10/4/2019 11:42,0
2036,10/4/2019 11:43,1
2037,10/4/2019 11:43,1
2038,10/4/2019 11:43,1
2039,10/4/2019 11:43,0
2040,10/4/2019 11:43,0
2041,10/4/2019 11:43,0
2042,10/4/2019 11:43,1
2043,10/4/2019 11:43,0
2044,10/4/2019 11:43,1
2045,10/4/2019 11:43,0
2046,10/4/2019 11:43,1
2047,10/4/2019 11:43,1
2048,10/4/2019 11:43,0
2049,10/4/2019 11:43,0
2050,10/4/2019 11:43,1
2051,10/4/2019 11:43,0
2052,10/4/2019 11:43,1
2053,10/4/2019 11:43,1
2054,10/4/2019 11:43,1
2055,10/4/2019 11:43,0
2056,10/4/2019 11:43,1
2057,10/4/2019 11:43,0
2058,10/4/2019 11:43,0
2059,10/4/2019 11:43,1
2060,10/4/2019 11:43,0
2061,10/4/2019 11:43,1
2062,10/4/2019 11:43,0
2063,10/4/2019 11:44,1
2064,10/4/2019 11:44,0
2065,10/4/2019 11:44,0
2066,10/4/2019 11:44,1
2067,10/4/2019 11:44,1
2068,10/4/2019 11:44,1
2069,10/4/2019 11:44,1
2070,10/4/2019 11:44,1
2071,10/4/2019 11:44,0
2072,10/4/2019 11:45,0
2073,10/4/2019 11:45,0
2074,10/4/2019 11:45,0
2075,10/4/2019 12:04,0
2076,10/4/2019 12:04,1
2077,10/4/2019 12:07,1
2078,10/4/2019 12:09,1
2079,10/4/2019 12:10,0
2080,10/4/2019 12:10,0
2081,10/4/2019 12:10,0
2082,10/4/2019 12:10,0
2083,10/4/2019 12:11,1
2084,10/4/2019 12:11,1
2085,10/4/2019 12:11,1
2086,10/4/2019 12:11,1
2087,10/4/2019 12:11,0
2088,10/4/2019 12:11,1
2089,10/4/2019 12:11,0
2090,10/4/2019 12:11,0
2091,10/4/2019 12:11,1
2092,10/4/2019 12:11,1
2093,10/4/2019 12:11,1
2094,10/4/2019 12:11,1
2095,10/4/2019 12:11,1
2096,10/4/2019 12:11,0
2097,10/4/2019 12:11,0
2098,10/4/2019 12:11,0
2099,10/4/2019 12:11,0
2100,10/4/2019 12:11,0
2101,10/4/2019 12:12,0
2102,10/4/2019 12:12,0
2103,10/4/2019 12:12,0
2104,10/4/2019 12:12,0
2105,10/4/2019 12:12,0
2106,10/4/2019 12:12,0
2107,10/4/2019 12:12,1
2108,10/4/2019 12:12,0
2109,10/4/2019 12:12,0
2110,10/4/2019 12:12,0
2111,10/4/2019 12:12,0
2112,10/4/2019 12:12,1
2113,10/4/2019 12:14,0
2114,10/4/2019 12:14,0
2115,10/4/2019 12:14,0
2116,10/4/2019 12:14,0
2117,10/4/2019 12:14,0
2118,10/4/2019 12:14,0
2119,10/4/2019 12:46,0
2120,10/4/2019 12:46,0
2121,10/4/2019 12:47,0
2122,10/4/2019 12:47,0
2123,10/4/2019 12:47,0
2124,10/4/2019 12:47,0
2125,10/4/2019 12:47,1
2126,10/4/2019 12:47,1
2127,10/4/2019 12:48,1
2128,10/4/2019 12:48,1
2129,10/4/2019 12:48,1
2130,10/4/2019 12:52,0
2131,10/4/2019 12:52,0
2132,10/4/2019 13:19,1
2133,10/4/2019 13:57,0
2134,10/4/2019 13:57,0
2135,10/4/2019 13:57,0
2136,10/4/2019 13:57,0
2137,10/4/2019 13:57,1
2138,10/4/2019 13:57,0
2139,10/4/2019 13:57,1
2140,10/4/2019 13:57,1
2141,10/4/2019 13:57,0
2142,10/4/2019 13:57,1
2143,10/4/2019 13:57,1
2144,10/4/2019 13:57,0
2145,10/4/2019 13:57,0
2146,10/4/2019 13:58,0
2147,10/4/2019 13:58,1
2148,10/4/2019 13:58,0
2149,10/4/2019 13:58,1
2150,10/4/2019 13:58,0
2151,10/4/2019 13:58,0
2152,10/4/2019 13:58,0
2153,10/4/2019 14:28,0
2154,10/4/2019 14:59,0
2155,10/4/2019 14:59,0
2156,10/4/2019 14:59,0
2157,10/4/2019 14:59,0
2158,10/4/2019 14:59,0
2159,10/4/2019 14:59,0
2160,10/4/2019 14:59,0
2161,10/4/2019 14:59,0
2162,10/4/2019 14:59,0
2163,10/4/2019 14:59,0
2164,10/4/2019 14:59,0
2165,10/4/2019 14:59,0
2166,10/4/2019 14:59,0
2167,10/4/2019 14:59,0
2168,10/4/2019 14:59,0
2169,10/4/2019 14:59,0
2170,10/4/2019 15:00,0
2171,10/4/2019 15:00,0
2172,10/4/2019 15:00,0
2173,10/4/2019 15:00,0
2174,10/4/2019 15:24,1
2175,10/4/2019 15:24,1
2176,10/4/2019 15:24,1
2177,10/4/2019 15:25,1
2178,10/4/2019 15:25,1
2179,10/4/2019 15:25,1
2180,10/4/2019 15:25,1
2181,10/4/2019 15:25,1
2182,10/4/2019 15:25,1
2183,10/4/2019 15:25,0
2184,10/4/2019 15:25,0
2185,10/4/2019 15:25,1
2186,10/4/2019 15:25,0
2187,10/4/2019 15:25,1
2188,10/4/2019 15:25,0
2189,10/4/2019 15:29,0
2190,10/4/2019 15:37,0
2191,10/4/2019 15:37,1
2192,10/7/2019 9:27,1
2193,10/7/2019 9:27,1
2194,10/7/2019 9:27,1
2195,10/7/2019 9:28,1
2196,10/7/2019 9:28,1
2197,10/7/2019 9:28,0
2198,10/7/2019 9:28,1
2199,10/7/2019 9:37,0
2200,10/7/2019 9:44,1
2201,10/7/2019 9:44,1
2202,10/7/2019 9:53,1
2203,10/7/2019 9:54,1
2204,10/7/2019 9:57,0
2205,10/7/2019 10:01,1
2206,10/7/2019 10:17,1
2207,10/7/2019 10:17,0
2208,10/7/2019 10:17,0
2209,10/7/2019 10:17,1
2210,10/7/2019 10:17,1
2211,10/7/2019 10:17,1
2212,10/7/2019 10:17,1
2213,10/7/2019 10:17,1
2214,10/7/2019 10:17,1
2215,10/7/2019 10:28,1
2216,10/7/2019 11:02,1
2217,10/7/2019 11:02,1
2218,10/7/2019 11:07,1
2219,10/7/2019 11:07,1
2220,10/7/2019 11:08,1
2221,10/7/2019 11:14,1
2222,10/7/2019 11:17,1
2223,10/7/2019 11:20,1
2224,10/7/2019 11:28,0
2225,10/7/2019 11:34,1
2226,10/7/2019 12:02,1
2227,10/7/2019 12:02,1
2228,10/7/2019 12:08,1
2229,10/7/2019 12:08,1
2230,10/7/2019 12:12,1
2231,10/7/2019 12:16,1
2232,10/7/2019 12:16,0
2233,10/7/2019 12:16,1
2234,10/7/2019 12:16,0
2235,10/7/2019 12:16,0
2236,10/7/2019 12:16,0
2237,10/7/2019 12:16,1
2238,10/7/2019 12:16,0
2239,10/7/2019 12:16,1
2240,10/7/2019 12:16,1
2241,10/7/2019 12:32,1
2242,10/7/2019 12:40,1
2243,10/7/2019 12:41,0
2244,10/7/2019 12:44,1
2245,10/7/2019 12:45,0
2246,10/7/2019 12:45,0
2247,10/7/2019 12:45,1
2248,10/7/2019 12:45,0
2249,10/7/2019 13:10,1
2250,10/7/2019 14:36,0
2251,10/7/2019 14:57,0
2252,10/7/2019 14:57,1
2253,10/7/2019 14:57,1
2254,10/7/2019 14:58,1
2255,10/7/2019 15:12,1
2256,10/7/2019 15:14,1
2257,10/7/2019 15:15,0
2258,10/7/2019 15:16,0
2259,10/7/2019 15:36,0
2260,10/7/2019 16:14,0
2261,10/7/2019 16:25,0
2262,10/7/2019 16:25,0
2263,10/7/2019 16:25,0
2264,10/7/2019 16:27,1
2265,10/7/2019 16:27,1
2266,10/7/2019 16:27,1
2267,10/7/2019 16:42,1
2268,10/7/2019 18:15,1
2269,10/7/2019 18:33,1
2270,10/7/2019 18:33,1
2271,10/7/2019 18:46,1
2272,10/9/2019 10:36,1
2273,10/9/2019 10:36,0
2274,10/9/2019 10:37,1
2275,10/9/2019 10:37,0
2276,10/9/2019 10:38,1
2277,10/9/2019 10:41,0
2278,10/9/2019 10:41,1
2279,10/9/2019 10:41,1
2280,10/9/2019 10:41,0
2281,10/9/2019 10:41,1
2282,10/9/2019 10:41,0
2283,10/9/2019 10:41,0
2284,10/9/2019 10:41,1
2285,10/9/2019 10:41,1
2286,10/9/2019 10:41,0
2287,10/9/2019 10:41,1
2288,10/9/2019 10:41,1
2289,10/9/2019 10:41,1
2290,10/9/2019 10:41,0
2291,10/9/2019 10:41,1
2292,10/9/2019 10:41,0
2293,10/9/2019 10:41,1
2294,10/9/2019 10:41,1
2295,10/9/2019 10:42,0
2296,10/9/2019 10:42,0
2297,10/9/2019 10:43,1
2298,10/9/2019 10:44,1
2299,10/9/2019 10:48,0
2300,10/9/2019 11:08,1
2301,10/9/2019 11:19,0
2302,10/9/2019 11:31,0
2303,10/9/2019 11:32,1
2304,10/9/2019 11:32,1
2305,10/9/2019 11:32,0
2306,10/9/2019 11:32,0
2307,10/9/2019 11:32,1
2308,10/9/2019 11:32,0
2309,10/9/2019 11:47,0
2310,10/9/2019 11:47,0
2311,10/9/2019 11:49,0
2312,10/9/2019 11:50,0
2313,10/9/2019 11:53,0
2314,10/9/2019 11:53,0
2315,10/9/2019 11:53,1
2316,10/9/2019 11:53,1
2317,10/9/2019 11:53,0
2318,10/9/2019 11:53,0
2319,10/9/2019 11:53,1
2320,10/9/2019 12:19,0
2321,10/9/2019 12:24,0
2322,10/9/2019 12:25,0
2323,10/9/2019 12:26,0
2324,10/9/2019 12:35,1
2325,10/9/2019 12:35,1
2326,10/9/2019 12:40,1
2327,10/9/2019 12:43,0
2328,10/9/2019 12:43,0
2329,10/9/2019 12:58,1
2330,10/9/2019 13:04,1
2331,10/9/2019 13:08,0
2332,10/9/2019 13:13,1
2333,10/9/2019 13:15,1
2334,10/9/2019 13:15,1
2335,10/9/2019 13:17,0
2336,10/9/2019 13:18,1
2337,10/9/2019 13:56,1
2338,10/9/2019 13:56,1
2339,10/9/2019 13:56,0
2340,10/9/2019 14:27,1
2341,10/9/2019 14:27,0
2342,10/9/2019 14:39,1
2343,10/9/2019 14:42,0
2344,10/9/2019 14:45,1
2345,10/9/2019 14:46,1
2346,10/9/2019 14:46,1
2347,10/9/2019 14:46,0
2348,10/9/2019 14:59,1
2349,10/9/2019 14:59,0
2350,10/9/2019 15:04,0
2351,10/9/2019 15:04,0
2352,10/9/2019 15:04,1
2353,10/9/2019 15:19,0
2354,10/9/2019 15:20,0
2355,10/9/2019 15:21,1
2356,10/9/2019 15:21,1
2357,10/9/2019 15:28,1
2358,10/9/2019 15:28,1
2359,10/9/2019 15:30,1
2360,10/9/2019 15:58,0
2361,10/9/2019 15:58,0
2362,10/9/2019 16:00,0
2363,10/9/2019 16:01,1
2364,10/9/2019 16:34,1
2365,10/9/2019 16:34,1
2366,10/9/2019 16:35,1
2367,10/9/2019 16:35,0
2368,10/9/2019 16:35,0
2369,10/9/2019 16:35,1
2370,10/9/2019 16:35,0
2371,10/9/2019 16:35,0
2372,10/9/2019 16:35,0
2373,10/9/2019 16:35,0
2374,10/9/2019 16:43,1
2375,10/9/2019 16:48,0
2376,10/9/2019 16:49,1
2377,10/9/2019 17:01,1
2378,10/9/2019 17:14,1
2379,10/9/2019 17:14,1
2380,10/9/2019 17:14,1
2381,10/9/2019 17:14,1
2382,10/9/2019 17:25,1
2383,10/9/2019 17:25,1
2384,10/9/2019 17:25,1
2385,10/9/2019 17:25,1
2386,10/9/2019 17:25,1
2387,10/9/2019 17:25,1
2388,10/9/2019 17:33,0
2389,10/9/2019 17:55,0
2390,10/9/2019 18:46,1
2391,10/9/2019 18:46,1
2392,10/9/2019 18:48,0
2393,10/9/2019 18:48,0
2394,10/9/2019 18:51,0
2395,10/9/2019 18:51,0
2396,10/9/2019 18:51,0
2397,10/9/2019 18:51,0
2398,10/9/2019 18:52,0
2399,10/9/2019 18:52,0
2400,10/9/2019 18:53,1
2401,10/9/2019 18:53,1
2402,10/9/2019 18:53,0
2403,10/9/2019 18:53,0
2404,10/9/2019 18:53,1
2405,10/9/2019 18:57,1
2406,10/9/2019 18:57,1
2407,10/9/2019 18:57,1
2408,10/9/2019 18:57,1
2409,10/9/2019 18:57,1
2410,10/9/2019 18:57,1
2411,10/9/2019 18:57,1
2412,10/9/2019 18:57,1
2413,10/9/2019 18:57,1
2414,10/9/2019 18:57,1
2415,10/9/2019 18:57,1
2416,10/9/2019 18:57,1
2417,10/9/2019 18:57,1
2418,10/9/2019 18:57,1
2419,10/9/2019 18:57,1
2420,10/9/2019 18:57,1
2421,10/9/2019 18:57,1
2422,10/9/2019 18:57,1
2423,10/9/2019 18:57,1
2424,10/9/2019 18:58,1
2425,10/9/2019 18:58,1
2426,10/9/2019 18:58,1
2427,10/9/2019 18:58,1
2428,10/9/2019 18:58,1
2429,10/9/2019 18:58,1
2430,10/9/2019 18:58,1
2431,10/9/2019 18:58,1
2432,10/9/2019 18:58,1
2433,10/9/2019 18:58,1
2434,10/9/2019 18:58,1
2435,10/9/2019 18:58,1
2436,10/9/2019 18:58,1
2437,10/9/2019 18:58,1
2438,10/9/2019 18:58,1
2439,10/9/2019 18:58,1
2440,10/9/2019 18:58,1
2441,10/9/2019 18:58,1
2442,10/9/2019 19:10,0
2443,10/9/2019 19:24,1
2444,10/9/2019 19:42,0
2445,10/9/2019 19:43,0
2446,10/11/2019 12:58,0
2447,10/11/2019 12:59,0
2448,10/11/2019 12:59,0
2449,10/11/2019 12:59,0
2450,10/11/2019 12:59,0
2451,10/11/2019 12:59,0
2452,10/11/2019 13:04,1
2453,10/11/2019 13:09,1
2454,10/11/2019 13:09,1
2455,10/11/2019 13:09,1
2456,10/11/2019 13:10,0
2457,10/11/2019 13:10,0
2458,10/11/2019 13:10,1
2459,10/11/2019 13:27,1
2460,10/11/2019 13:31,1
2461,10/11/2019 13:49,0
2462,10/11/2019 14:04,1
2463,10/11/2019 14:09,1
2464,10/11/2019 14:12,0
2465,10/11/2019 14:12,1
2466,10/11/2019 14:12,1
2467,10/11/2019 14:12,0
2468,10/11/2019 14:18,1
2469,10/11/2019 14:49,1
2470,10/11/2019 15:11,1
2471,10/11/2019 15:43,0
2472,10/11/2019 15:47,1
2473,10/11/2019 16:25,1
2474,10/11/2019 16:25,1
2475,10/11/2019 16:59,1
2476,10/11/2019 17:05,1
2477,10/11/2019 17:05,1
2478,10/11/2019 18:10,1
2479,10/11/2019 18:14,0
2480,10/11/2019 18:14,0
2481,10/11/2019 18:18,1
2482,10/11/2019 18:18,0
2483,10/11/2019 18:18,0
2484,10/11/2019 18:18,0
2485,10/11/2019 18:18,0
2486,10/11/2019 18:19,1
2487,10/11/2019 18:19,1
2488,10/11/2019 18:19,1
2489,10/11/2019 18:29,1
2490,10/11/2019 18:36,1
2491,10/11/2019 18:40,0
2492,10/11/2019 18:40,0
2493,10/11/2019 18:44,1
2494,10/11/2019 18:45,1
2495,10/11/2019 18:47,0
2496,10/11/2019 18:54,0
2497,10/11/2019 18:55,1
2498,10/11/2019 18:55,1
2499,10/11/2019 18:55,1
2500,10/11/2019 18:56,1
2501,10/11/2019 19:19,0
2502,10/11/2019 19:19,0
2503,10/11/2019 19:19,1
2504,10/11/2019 19:19,0
2505,10/11/2019 19:19,0
2506,10/11/2019 19:19,0
2507,10/11/2019 19:19,1
2508,10/11/2019 20:14,1
2509,10/11/2019 20:24,1
2510,10/11/2019 20:25,0
2511,10/11/2019 20:25,0
2512,10/11/2019 20:25,1
2513,10/11/2019 20:25,0
2514,10/11/2019 20:33,1
2515,10/11/2019 20:37,0
2516,10/11/2019 20:46,1
2517,10/11/2019 20:46,1
2518,10/11/2019 20:46,1
2519,10/11/2019 20:46,1
2520,10/11/2019 20:46,1
2521,10/11/2019 20:46,1
2522,10/11/2019 20:46,1
2523,10/11/2019 20:46,1
2524,10/11/2019 20:46,1
2525,10/11/2019 20:46,1
2526,10/11/2019 20:46,1
2527,10/11/2019 20:46,1
2528,10/11/2019 20:46,1
2529,10/11/2019 20:46,1
2530,10/11/2019 20:46,1
2531,10/11/2019 20:46,1
2532,10/11/2019 20:46,1
2533,10/11/2019 20:47,1
2534,10/11/2019 20:47,1
2535,10/11/2019 20:47,1
2536,10/11/2019 20:47,1
2537,10/11/2019 20:47,1
2538,10/11/2019 20:47,1
2539,10/11/2019 20:47,1
2540,10/11/2019 20:47,1
2541,10/11/2019 20:47,1
2542,10/11/2019 20:48,1
2543,10/11/2019 20:48,1
2544,10/11/2019 20:48,1
2545,10/11/2019 20:49,0
2546,10/11/2019 20:49,1
2547,10/11/2019 20:50,1
2548,10/11/2019 20:50,1
2549,10/11/2019 20:51,1
2550,10/11/2019 20:54,1
2551,10/11/2019 20:56,0
2552,10/11/2019 20:56,0
2553,10/11/2019 20:56,1
2554,10/11/2019 20:56,1
2555,10/11/2019 20:59,1
2556,10/11/2019 20:59,1
2557,10/11/2019 20:59,1
2558,10/14/2019 9:32,0
2559,10/14/2019 9:32,1
2560,10/14/2019 9:32,1
2561,10/14/2019 9:32,1
2562,10/14/2019 9:42,1
2563,10/14/2019 9:42,1
2564,10/14/2019 9:45,0
2565,10/14/2019 9:57,0
2566,10/14/2019 9:57,1
2567,10/14/2019 10:03,1
2568,10/14/2019 10:03,1
2569,10/14/2019 10:03,0
2570,10/14/2019 10:03,1
2571,10/14/2019 10:12,0
2572,10/14/2019 10:37,0
2573,10/14/2019 10:37,0
2574,10/14/2019 10:37,1
2575,10/14/2019 10:37,0
2576,10/14/2019 10:37,1
2577,10/14/2019 10:37,1
2578,10/14/2019 10:37,0
2579,10/14/2019 10:37,0
2580,10/14/2019 10:37,0
2581,10/14/2019 10:37,0
2582,10/14/2019 10:37,0
2583,10/14/2019 10:37,0
2584,10/14/2019 10:37,0
2585,10/14/2019 10:38,0
2586,10/14/2019 10:38,0
2587,10/14/2019 10:38,1
2588,10/14/2019 10:38,1
2589,10/14/2019 10:38,1
2590,10/14/2019 10:38,1
2591,10/14/2019 10:38,1
2592,10/14/2019 10:38,1
2593,10/14/2019 10:38,1
2594,10/14/2019 10:38,1
2595,10/14/2019 10:38,0
2596,10/14/2019 10:38,0
2597,10/14/2019 10:49,0
2598,10/14/2019 10:51,1
2599,10/14/2019 10:55,1
2600,10/14/2019 11:11,1
2601,10/14/2019 11:11,0
2602,10/14/2019 11:18,0
2603,10/14/2019 11:18,1
2604,10/14/2019 11:18,0
2605,10/14/2019 11:18,0
2606,10/14/2019 11:18,0
2607,10/14/2019 11:24,1
2608,10/14/2019 11:30,1
2609,10/14/2019 11:30,1
2610,10/14/2019 11:44,0
2611,10/14/2019 11:44,0
2612,10/14/2019 11:44,0
2613,10/14/2019 11:44,0
2614,10/14/2019 11:44,0
2615,10/14/2019 11:44,1
2616,10/14/2019 11:45,0
2617,10/14/2019 11:45,0
2618,10/14/2019 11:45,1
2619,10/14/2019 11:45,1
2620,10/14/2019 11:45,1
2621,10/14/2019 11:45,1
2622,10/14/2019 11:45,1
2623,10/14/2019 11:45,1
2624,10/14/2019 11:45,1
2625,10/14/2019 12:25,0
2626,10/14/2019 12:25,0
2627,10/14/2019 13:29,0
2628,10/14/2019 14:54,1
2629,10/14/2019 14:58,1
2630,10/14/2019 15:29,1
2631,10/15/2019 12:17,1
2632,10/15/2019 12:33,0
2633,10/15/2019 12:33,1
2634,10/15/2019 12:33,0
2635,10/15/2019 12:33,1
2636,10/15/2019 12:42,0
2637,10/15/2019 12:42,1
2638,10/15/2019 12:45,0
2639,10/15/2019 12:52,0
2640,10/15/2019 12:52,1
2641,10/15/2019 13:10,1
2642,10/15/2019 13:10,0
2643,10/15/2019 13:10,0
2644,10/15/2019 13:10,0
2645,10/15/2019 13:10,0
2646,10/15/2019 13:10,0
2647,10/15/2019 13:10,0
2648,10/15/2019 13:10,0
2649,10/15/2019 13:10,0
2650,10/15/2019 13:10,0
2651,10/15/2019 13:10,0
2652,10/15/2019 13:11,0
2653,10/15/2019 13:21,0
2654,10/15/2019 13:23,0
2655,10/15/2019 13:26,0
2656,10/15/2019 13:26,1
2657,10/15/2019 13:26,1
2658,10/15/2019 13:30,1
2659,10/15/2019 13:30,0
2660,10/15/2019 13:30,1
2661,10/15/2019 13:30,1
2662,10/15/2019 13:30,1
2663,10/15/2019 13:30,1
2664,10/15/2019 13:30,1
2665,10/15/2019 13:31,0
2666,10/15/2019 13:31,0
2667,10/15/2019 13:31,1
2668,10/15/2019 13:31,0
2669,10/15/2019 13:31,0
2670,10/15/2019 13:31,1
2671,10/15/2019 13:31,1
2672,10/15/2019 13:31,1
2673,10/15/2019 13:31,1
2674,10/15/2019 13:31,0
2675,10/15/2019 13:31,0
2676,10/15/2019 13:31,0
2677,10/15/2019 13:31,0
2678,10/15/2019 13:31,0
2679,10/15/2019 13:31,1
2680,10/15/2019 13:31,0
2681,10/15/2019 13:31,0
2682,10/15/2019 13:31,0
2683,10/15/2019 13:31,0
2684,10/15/2019 13:31,0
2685,10/15/2019 13:31,0
2686,10/15/2019 13:32,0
2687,10/15/2019 13:32,1
2688,10/15/2019 13:32,0
2689,10/15/2019 13:33,0
2690,10/15/2019 13:33,0
2691,10/15/2019 13:33,0
2692,10/15/2019 13:35,1
2693,10/15/2019 13:35,0
2694,10/15/2019 13:36,0
2695,10/15/2019 13:36,0
2696,10/15/2019 13:36,0
2697,10/15/2019 13:36,0
2698,10/15/2019 13:36,0
2699,10/15/2019 13:55,1
2700,10/15/2019 14:15,0
2701,10/15/2019 14:15,1
2702,10/15/2019 14:15,0
2703,10/15/2019 14:34,0
2704,10/15/2019 15:06,0
2705,10/15/2019 15:06,0
2706,10/15/2019 15:06,1
2707,10/15/2019 15:06,1
2708,10/15/2019 15:12,0
2709,10/15/2019 15:13,0
2710,10/15/2019 15:13,0
2711,10/15/2019 15:13,0
2712,10/15/2019 15:16,1
2713,10/15/2019 15:18,1
2714,10/15/2019 15:18,1
2715,10/15/2019 15:18,1
2716,10/15/2019 15:18,1
2717,10/15/2019 15:18,0
2718,10/15/2019 15:18,1
2719,10/15/2019 15:18,1
2720,10/15/2019 15:18,1
2721,10/15/2019 15:19,0
2722,10/15/2019 15:20,1
2723,10/15/2019 15:21,1
2724,10/15/2019 15:21,1
2725,10/15/2019 15:22,0
2726,10/15/2019 15:22,0
2727,10/15/2019 15:22,0
2728,10/15/2019 15:22,0
2729,10/15/2019 15:22,0
2730,10/15/2019 15:22,0
2731,10/15/2019 15:22,0
2732,10/15/2019 15:25,1
2733,10/15/2019 15:26,0
2734,10/15/2019 15:29,0
2735,10/15/2019 15:29,1
2736,10/15/2019 15:30,0
2737,10/15/2019 15:30,0
2738,10/15/2019 15:30,0
2739,10/15/2019 15:30,0
2740,10/15/2019 15:30,0
2741,10/15/2019 15:30,0
2742,10/15/2019 15:30,0
2743,10/15/2019 15:30,1
2744,10/15/2019 15:30,0
2745,10/15/2019 15:31,0
2746,10/15/2019 15:31,0
2747,10/15/2019 15:31,0
